X,Y,Z,body,wl,wr
33,45,8,0,1,1
34,45,8,0,1,1
35,45,8,0,1,1
36,45,8,0,1,1
37,45,8,0,1,1
38,45,8,0,1,1
39,45,8,0,1,1
3,46,8,0,1,1
4,46,8,0,1,1
5,46,8,0,1,1
6,46,8,0,1,1
7,46,8,0,1,1
8,46,8,0,1,1
9,46,8,0,1,1
10,46,8,0,1,1
11,46,8,0,1,1
12,46,8,0,1,1
13,46,8,0,1,1
14,46,8,0,1,1
15,46,8,0,1,1
16,46,8,0,1,1
17,46,8,0,1,1
18,46,8,0,1,1
19,46,8,0,1,1
20,46,8,0,1,1
21,46,8,0,1,1
22,46,8,0,1,1
23,46,8,0,1,1
24,46,8,0,1,1
25,46,8,0,1,1
26,46,8,0,1,1
27,46,8,0,1,1
28,46,8,0,1,1
29,46,8,0,1,1
30,46,8,0,1,1
31,46,8,0,1,1
32,46,8,0,1,1
33,46,8,0,1,1
34,46,8,0,1,1
35,46,8,0,1,1
36,46,8,0,1,1
37,46,8,0,1,1
38,46,8,0,1,1
3,47,8,0,1,1
4,47,8,0,1,1
5,47,8,0,1,1
6,47,8,0,1,1
7,47,8,0,1,1
8,47,8,0,1,1
9,47,8,0,1,1
10,47,8,0,1,1
11,47,8,0,1,1
12,47,8,0,1,1
13,47,8,0,1,1
14,47,8,0,1,1
15,47,8,0,1,1
16,47,8,0,1,1
17,47,8,0,1,1
18,47,8,0,1,1
19,47,8,0,1,1
20,47,8,0,1,1
21,47,8,0,1,1
22,47,8,0,1,1
23,47,8,0,1,1
24,47,8,0,1,1
25,47,8,0,1,1
26,47,8,0,1,1
27,47,8,0,1,1
28,47,8,0,1,1
29,47,8,0,1,1
30,47,8,0,1,1
31,47,8,0,1,1
32,47,8,0,1,1
33,47,8,0,1,1
34,47,8,0,1,1
35,47,8,0,1,1
36,47,8,0,1,1
37,47,8,0,1,1
4,48,8,0,1,1
5,48,8,0,1,1
6,48,8,0,1,1
7,48,8,0,1,1
8,48,8,0,1,1
9,48,8,0,1,1
10,48,8,0,1,1
11,48,8,0,1,1
12,48,8,0,1,1
13,48,8,0,1,1
14,48,8,0,1,1
15,48,8,0,1,1
16,48,8,0,1,1
17,48,8,0,1,1
18,48,8,0,1,1
19,48,8,0,1,1
20,48,8,0,1,1
21,48,8,0,1,1
22,48,8,0,1,1
23,48,8,0,1,1
24,48,8,0,1,1
25,48,8,0,1,1
26,48,8,0,1,1
27,48,8,0,1,1
28,48,8,0,1,1
29,48,8,0,1,1
30,48,8,0,1,1
31,48,8,0,1,1
32,48,8,0,1,1
33,48,8,0,1,1
34,48,8,0,1,1
35,48,8,0,1,1
36,48,8,0,1,1
5,49,8,0,1,1
6,49,8,0,1,1
7,49,8,0,1,1
8,49,8,0,1,1
9,49,8,0,1,1
10,49,8,0,1,1
11,49,8,0,1,1
12,49,8,0,1,1
13,49,8,0,1,1
14,49,8,0,1,1
15,49,8,0,1,1
16,49,8,0,1,1
17,49,8,0,1,1
18,49,8,0,1,1
19,49,8,0,1,1
20,49,8,0,1,1
21,49,8,0,1,1
22,49,8,0,1,1
23,49,8,0,1,1
24,49,8,0,1,1
25,49,8,0,1,1
26,49,8,0,1,1
27,49,8,0,1,1
28,49,8,0,1,1
29,49,8,0,1,1
30,49,8,0,1,1
31,49,8,0,1,1
32,49,8,0,1,1
33,49,8,0,1,1
34,49,8,0,1,1
35,49,8,0,1,1
7,50,8,0,1,1
8,50,8,0,1,1
9,50,8,0,1,1
10,50,8,0,1,1
11,50,8,0,1,1
12,50,8,0,1,1
13,50,8,0,1,1
14,50,8,0,1,1
15,50,8,0,1,1
16,50,8,0,1,1
17,50,8,0,1,1
18,50,8,0,1,1
19,50,8,0,1,1
20,50,8,0,1,1
21,50,8,0,1,1
22,50,8,0,1,1
23,50,8,0,1,1
24,50,8,0,1,1
25,50,8,0,1,1
26,50,8,0,1,1
27,50,8,0,1,1
28,50,8,0,1,1
29,50,8,0,1,1
30,50,8,0,1,1
31,50,8,0,1,1
32,50,8,0,1,1
33,50,8,0,1,1
34,50,8,0,1,1
35,50,8,0,1,1
8,51,8,0,1,1
9,51,8,0,1,1
10,51,8,0,1,1
11,51,8,0,1,1
12,51,8,0,1,1
13,51,8,0,1,1
14,51,8,0,1,1
15,51,8,0,1,1
16,51,8,0,1,1
17,51,8,0,1,1
18,51,8,0,1,1
19,51,8,0,1,1
20,51,8,0,1,1
21,51,8,0,1,1
22,51,8,0,1,1
23,51,8,0,1,1
24,51,8,0,1,1
25,51,8,0,1,1
26,51,8,0,1,1
27,51,8,0,1,1
28,51,8,0,1,1
29,51,8,0,1,1
30,51,8,0,1,1
31,51,8,0,1,1
32,51,8,0,1,1
33,51,8,0,1,1
10,52,8,0,1,1
11,52,8,0,1,1
12,52,8,0,1,1
13,52,8,0,1,1
14,52,8,0,1,1
15,52,8,0,1,1
16,52,8,0,1,1
17,52,8,0,1,1
18,52,8,0,1,1
19,52,8,0,1,1
20,52,8,0,1,1
21,52,8,0,1,1
22,52,8,0,1,1
23,52,8,0,1,1
24,52,8,0,1,1
25,52,8,0,1,1
26,52,8,0,1,1
27,52,8,0,1,1
28,52,8,0,1,1
29,52,8,0,1,1
30,52,8,0,1,1
12,53,8,0,1,1
13,53,8,0,1,1
14,53,8,0,1,1
15,53,8,0,1,1
16,53,8,0,1,1
17,53,8,0,1,1
18,53,8,0,1,1
19,53,8,0,1,1
20,53,8,0,1,1
21,53,8,0,1,1
22,53,8,0,1,1
23,53,8,0,1,1
24,53,8,0,1,1
25,53,8,0,1,1
26,53,8,0,1,1
27,53,8,0,1,1
28,53,8,0,1,1
29,53,8,0,1,1
9,37,9,0,1,1
21,38,9,0,1,1
22,38,9,0,1,1
38,38,9,0,1,1
40,38,9,0,1,1
5,39,9,0,1,1
9,39,9,0,1,1
14,39,9,0,1,1
16,39,9,0,1,1
20,39,9,0,1,1
21,39,9,0,1,1
22,39,9,0,1,1
23,39,9,0,1,1
34,39,9,0,1,1
37,39,9,0,1,1
38,39,9,0,1,1
39,39,9,0,1,1
40,39,9,0,1,1
41,39,9,0,1,1
42,39,9,0,1,1
4,40,9,0,1,1
6,40,9,0,1,1
8,40,9,0,1,1
9,40,9,0,1,1
11,40,9,0,1,1
13,40,9,0,1,1
15,40,9,0,1,1
19,40,9,0,1,1
20,40,9,0,1,1
21,40,9,0,1,1
22,40,9,0,1,1
23,40,9,0,1,1
35,40,9,0,1,1
36,40,9,0,1,1
37,40,9,0,1,1
38,40,9,0,1,1
39,40,9,0,1,1
40,40,9,0,1,1
41,40,9,0,1,1
42,40,9,0,1,1
5,41,9,0,1,1
6,41,9,0,1,1
7,41,9,0,1,1
8,41,9,0,1,1
9,41,9,0,1,1
10,41,9,0,1,1
12,41,9,0,1,1
14,41,9,0,1,1
16,41,9,0,1,1
18,41,9,0,1,1
19,41,9,0,1,1
20,41,9,0,1,1
21,41,9,0,1,1
22,41,9,0,1,1
36,41,9,0,1,1
37,41,9,0,1,1
38,41,9,0,1,1
39,41,9,0,1,1
40,41,9,0,1,1
41,41,9,0,1,1
42,41,9,0,1,1
5,42,9,0,1,1
6,42,9,0,1,1
7,42,9,0,1,1
8,42,9,0,1,1
9,42,9,0,1,1
11,42,9,0,1,1
13,42,9,0,1,1
15,42,9,0,1,1
16,42,9,0,1,1
17,42,9,0,1,1
18,42,9,0,1,1
19,42,9,0,1,1
20,42,9,0,1,1
21,42,9,0,1,1
28,42,9,0,1,1
38,42,9,0,1,1
39,42,9,0,1,1
40,42,9,0,1,1
41,42,9,0,1,1
42,42,9,0,1,1
6,43,9,0,1,1
7,43,9,0,1,1
8,43,9,0,1,1
9,43,9,0,1,1
10,43,9,0,1,1
12,43,9,0,1,1
13,43,9,0,1,1
14,43,9,0,1,1
15,43,9,0,1,1
16,43,9,0,1,1
17,43,9,0,1,1
18,43,9,0,1,1
19,43,9,0,1,1
20,43,9,0,1,1
26,43,9,0,1,1
27,43,9,0,1,1
28,43,9,0,1,1
29,43,9,0,1,1
39,43,9,0,1,1
40,43,9,0,1,1
5,44,9,0,1,1
7,44,9,0,1,1
8,44,9,0,1,1
9,44,9,0,1,1
10,44,9,0,1,1
11,44,9,0,1,1
12,44,9,0,1,1
13,44,9,0,1,1
14,44,9,0,1,1
15,44,9,0,1,1
16,44,9,0,1,1
17,44,9,0,1,1
18,44,9,0,1,1
19,44,9,0,1,1
25,44,9,0,1,1
26,44,9,0,1,1
27,44,9,0,1,1
28,44,9,0,1,1
29,44,9,0,1,1
30,44,9,0,1,1
40,44,9,0,1,1
5,45,9,0,1,1
6,45,9,0,1,1
8,45,9,0,1,1
9,45,9,0,1,1
10,45,9,0,1,1
11,45,9,0,1,1
12,45,9,0,1,1
13,45,9,0,1,1
14,45,9,0,1,1
15,45,9,0,1,1
16,45,9,0,1,1
17,45,9,0,1,1
18,45,9,0,1,1
24,45,9,0,1,1
25,45,9,0,1,1
26,45,9,0,1,1
27,45,9,0,1,1
28,45,9,0,1,1
29,45,9,0,1,1
30,45,9,0,1,1
31,45,9,0,1,1
40,45,9,0,1,1
41,45,9,0,1,1
5,46,9,0,1,1
6,46,9,0,1,1
7,46,9,0,1,1
9,46,9,0,1,1
10,46,9,0,1,1
11,46,9,0,1,1
12,46,9,0,1,1
13,46,9,0,1,1
14,46,9,0,1,1
15,46,9,0,1,1
16,46,9,0,1,1
23,46,9,0,1,1
24,46,9,0,1,1
25,46,9,0,1,1
26,46,9,0,1,1
27,46,9,0,1,1
28,46,9,0,1,1
29,46,9,0,1,1
30,46,9,0,1,1
31,46,9,0,1,1
32,46,9,0,1,1
33,46,9,0,1,1
36,46,9,0,1,1
38,46,9,0,1,1
41,46,9,0,1,1
6,47,9,0,1,1
7,47,9,0,1,1
8,47,9,0,1,1
9,47,9,0,1,1
10,47,9,0,1,1
11,47,9,0,1,1
12,47,9,0,1,1
13,47,9,0,1,1
14,47,9,0,1,1
15,47,9,0,1,1
16,47,9,0,1,1
22,47,9,0,1,1
23,47,9,0,1,1
24,47,9,0,1,1
25,47,9,0,1,1
26,47,9,0,1,1
27,47,9,0,1,1
28,47,9,0,1,1
29,47,9,0,1,1
30,47,9,0,1,1
31,47,9,0,1,1
32,47,9,0,1,1
33,47,9,0,1,1
34,47,9,0,1,1
37,47,9,0,1,1
7,48,9,0,1,1
8,48,9,0,1,1
9,48,9,0,1,1
10,48,9,0,1,1
11,48,9,0,1,1
12,48,9,0,1,1
13,48,9,0,1,1
14,48,9,0,1,1
15,48,9,0,1,1
21,48,9,0,1,1
22,48,9,0,1,1
23,48,9,0,1,1
24,48,9,0,1,1
25,48,9,0,1,1
26,48,9,0,1,1
27,48,9,0,1,1
28,48,9,0,1,1
29,48,9,0,1,1
30,48,9,0,1,1
31,48,9,0,1,1
32,48,9,0,1,1
33,48,9,0,1,1
34,48,9,0,1,1
35,48,9,0,1,1
36,48,9,0,1,1
6,49,9,0,1,1
8,49,9,0,1,1
9,49,9,0,1,1
10,49,9,0,1,1
11,49,9,0,1,1
12,49,9,0,1,1
13,49,9,0,1,1
14,49,9,0,1,1
16,49,9,0,1,1
19,49,9,0,1,1
20,49,9,0,1,1
21,49,9,0,1,1
22,49,9,0,1,1
23,49,9,0,1,1
24,49,9,0,1,1
25,49,9,0,1,1
26,49,9,0,1,1
27,49,9,0,1,1
28,49,9,0,1,1
29,49,9,0,1,1
30,49,9,0,1,1
31,49,9,0,1,1
32,49,9,0,1,1
33,49,9,0,1,1
34,49,9,0,1,1
35,49,9,0,1,1
36,49,9,0,1,1
7,50,9,0,1,1
9,50,9,0,1,1
10,50,9,0,1,1
11,50,9,0,1,1
12,50,9,0,1,1
13,50,9,0,1,1
15,50,9,0,1,1
16,50,9,0,1,1
18,50,9,0,1,1
19,50,9,0,1,1
20,50,9,0,1,1
21,50,9,0,1,1
22,50,9,0,1,1
23,50,9,0,1,1
24,50,9,0,1,1
25,50,9,0,1,1
26,50,9,0,1,1
27,50,9,0,1,1
28,50,9,0,1,1
29,50,9,0,1,1
30,50,9,0,1,1
31,50,9,0,1,1
32,50,9,0,1,1
33,50,9,0,1,1
34,50,9,0,1,1
35,50,9,0,1,1
8,51,9,0,1,1
9,51,9,0,1,1
10,51,9,0,1,1
11,51,9,0,1,1
12,51,9,0,1,1
13,51,9,0,1,1
14,51,9,0,1,1
15,51,9,0,1,1
17,51,9,0,1,1
18,51,9,0,1,1
19,51,9,0,1,1
20,51,9,0,1,1
21,51,9,0,1,1
22,51,9,0,1,1
23,51,9,0,1,1
24,51,9,0,1,1
25,51,9,0,1,1
26,51,9,0,1,1
27,51,9,0,1,1
28,51,9,0,1,1
29,51,9,0,1,1
30,51,9,0,1,1
31,51,9,0,1,1
32,51,9,0,1,1
33,51,9,0,1,1
10,52,9,0,1,1
11,52,9,0,1,1
12,52,9,0,1,1
13,52,9,0,1,1
14,52,9,0,1,1
15,52,9,0,1,1
16,52,9,0,1,1
17,52,9,0,1,1
18,52,9,0,1,1
19,52,9,0,1,1
20,52,9,0,1,1
21,52,9,0,1,1
22,52,9,0,1,1
23,52,9,0,1,1
24,52,9,0,1,1
25,52,9,0,1,1
26,52,9,0,1,1
27,52,9,0,1,1
28,52,9,0,1,1
29,52,9,0,1,1
30,52,9,0,1,1
31,52,9,0,1,1
19,53,9,0,1,1
20,53,9,0,1,1
21,53,9,0,1,1
22,53,9,0,1,1
23,53,9,0,1,1
24,53,9,0,1,1
25,53,9,0,1,1
26,53,9,0,1,1
27,53,9,0,1,1
40,38,10,0,1,1
38,39,10,0,1,1
40,39,10,0,1,1
41,39,10,0,1,1
42,39,10,0,1,1
38,40,10,0,1,1
39,40,10,0,1,1
40,40,10,0,1,1
41,40,10,0,1,1
42,40,10,0,1,1
37,41,10,0,1,1
38,41,10,0,1,1
39,41,10,0,1,1
40,41,10,0,1,1
41,41,10,0,1,1
42,41,10,0,1,1
38,42,10,0,1,1
39,42,10,0,1,1
40,42,10,0,1,1
41,42,10,0,1,1
42,42,10,0,1,1
39,43,10,0,1,1
40,43,10,0,1,1
17,44,10,0,1,1
39,44,10,0,1,1
40,44,10,0,1,1
16,45,10,0,1,1
17,45,10,0,1,1
18,45,10,0,1,1
27,45,10,0,1,1
40,45,10,0,1,1
41,45,10,0,1,1
13,46,10,0,1,1
17,46,10,0,1,1
25,46,10,0,1,1
26,46,10,0,1,1
28,46,10,0,1,1
30,46,10,0,1,1
41,46,10,0,1,1
42,46,10,0,1,1
14,47,10,0,1,1
16,47,10,0,1,1
24,47,10,0,1,1
26,47,10,0,1,1
27,47,10,0,1,1
29,47,10,0,1,1
30,47,10,0,1,1
31,47,10,0,1,1
13,48,10,0,1,1
15,48,10,0,1,1
22,48,10,0,1,1
23,48,10,0,1,1
25,48,10,0,1,1
26,48,10,0,1,1
27,48,10,0,1,1
28,48,10,0,1,1
30,48,10,0,1,1
31,48,10,0,1,1
32,48,10,0,1,1
13,49,10,0,1,1
14,49,10,0,1,1
21,49,10,0,1,1
22,49,10,0,1,1
23,49,10,0,1,1
24,49,10,0,1,1
26,49,10,0,1,1
27,49,10,0,1,1
28,49,10,0,1,1
29,49,10,0,1,1
30,49,10,0,1,1
31,49,10,0,1,1
32,49,10,0,1,1
33,49,10,0,1,1
13,50,10,0,1,1
20,50,10,0,1,1
21,50,10,0,1,1
22,50,10,0,1,1
23,50,10,0,1,1
24,50,10,0,1,1
25,50,10,0,1,1
26,50,10,0,1,1
27,50,10,0,1,1
28,50,10,0,1,1
29,50,10,0,1,1
30,50,10,0,1,1
31,50,10,0,1,1
32,50,10,0,1,1
33,50,10,0,1,1
34,50,10,0,1,1
18,51,10,0,1,1
19,51,10,0,1,1
20,51,10,0,1,1
21,51,10,0,1,1
22,51,10,0,1,1
23,51,10,0,1,1
24,51,10,0,1,1
25,51,10,0,1,1
26,51,10,0,1,1
27,51,10,0,1,1
28,51,10,0,1,1
29,51,10,0,1,1
30,51,10,0,1,1
31,51,10,0,1,1
32,51,10,0,1,1
33,51,10,0,1,1
17,52,10,0,1,1
18,52,10,0,1,1
19,52,10,0,1,1
20,52,10,0,1,1
21,52,10,0,1,1
22,52,10,0,1,1
23,52,10,0,1,1
24,52,10,0,1,1
25,52,10,0,1,1
26,52,10,0,1,1
27,52,10,0,1,1
28,52,10,0,1,1
29,52,10,0,1,1
19,53,10,0,1,1
20,53,10,0,1,1
21,53,10,0,1,1
22,53,10,0,1,1
23,53,10,0,1,1
24,53,10,0,1,1
25,53,10,0,1,1
26,53,10,0,1,1
27,53,10,0,1,1
40,38,11,0,1,1
40,39,11,0,1,1
41,39,11,0,1,1
42,39,11,0,1,1
40,40,11,0,1,1
41,40,11,0,1,1
42,40,11,0,1,1
38,41,11,0,1,1
39,41,11,0,1,1
40,41,11,0,1,1
41,41,11,0,1,1
42,41,11,0,1,1
38,42,11,0,1,1
39,42,11,0,1,1
40,42,11,0,1,1
41,42,11,0,1,1
38,43,11,0,1,1
39,43,11,0,1,1
40,43,11,0,1,1
39,44,11,0,1,1
40,44,11,0,1,1
40,45,11,0,1,1
41,45,11,0,1,1
41,46,11,0,1,1
42,46,11,0,1,1
42,47,11,0,1,1
21,50,11,0,1,1
23,50,11,0,1,1
22,51,11,0,1,1
24,51,11,0,1,1
23,52,11,0,1,1
25,52,11,0,1,1
24,53,11,0,1,1
25,53,11,0,1,1
26,53,11,0,1,1
40,38,12,0,1,1
40,39,12,0,1,1
41,39,12,0,1,1
42,39,12,0,1,1
40,40,12,0,1,1
41,40,12,0,1,1
42,40,12,0,1,1
40,41,12,0,1,1
41,41,12,0,1,1
42,41,12,0,1,1
38,42,12,0,1,1
39,42,12,0,1,1
40,42,12,0,1,1
41,42,12,0,1,1
38,43,12,0,1,1
39,43,12,0,1,1
40,43,12,0,1,1
39,44,12,0,1,1
40,44,12,0,1,1
40,45,12,0,1,1
41,45,12,0,1,1
41,46,12,0,1,1
42,46,12,0,1,1
42,47,12,0,1,1
43,47,12,0,1,1
39,37,13,0,1,1
40,38,13,0,1,1
40,39,13,0,1,1
41,39,13,0,1,1
42,39,13,0,1,1
40,40,13,0,1,1
41,40,13,0,1,1
42,40,13,0,1,1
40,41,13,0,1,1
41,41,13,0,1,1
42,41,13,0,1,1
40,42,13,0,1,1
41,42,13,0,1,1
38,43,13,0,1,1
39,43,13,0,1,1
40,43,13,0,1,1
39,44,13,0,1,1
40,44,13,0,1,1
40,45,13,0,1,1
41,45,13,0,1,1
41,46,13,0,1,1
42,46,13,0,1,1
42,47,13,0,1,1
43,47,13,0,1,1
42,48,13,0,1,1
38,35,14,0,1,1
38,37,14,0,1,1
39,37,14,0,1,1
39,38,14,0,1,1
40,38,14,0,1,1
40,39,14,0,1,1
41,39,14,0,1,1
42,39,14,0,1,1
40,40,14,0,1,1
41,40,14,0,1,1
42,40,14,0,1,1
40,41,14,0,1,1
41,41,14,0,1,1
42,41,14,0,1,1
40,42,14,0,1,1
41,42,14,0,1,1
40,43,14,0,1,1
39,44,14,0,1,1
40,44,14,0,1,1
40,45,14,0,1,1
41,45,14,0,1,1
41,46,14,0,1,1
42,46,14,0,1,1
42,47,14,0,1,1
43,47,14,0,1,1
42,48,14,0,1,1
38,35,15,0,1,1
37,36,15,0,1,1
38,36,15,0,1,1
38,37,15,0,1,1
39,37,15,0,1,1
38,38,15,0,1,1
39,38,15,0,1,1
40,38,15,0,1,1
39,39,15,0,1,1
40,39,15,0,1,1
41,39,15,0,1,1
42,39,15,0,1,1
40,40,15,0,1,1
41,40,15,0,1,1
42,40,15,0,1,1
40,41,15,0,1,1
41,41,15,0,1,1
42,41,15,0,1,1
40,42,15,0,1,1
41,42,15,0,1,1
40,43,15,0,1,1
40,44,15,0,1,1
40,45,15,0,1,1
41,45,15,0,1,1
41,46,15,0,1,1
42,46,15,0,1,1
42,47,15,0,1,1
43,47,15,0,1,1
38,35,16,0,1,1
37,36,16,0,1,1
38,36,16,0,1,1
37,37,16,0,1,1
38,37,16,0,1,1
39,37,16,0,1,1
38,38,16,0,1,1
39,38,16,0,1,1
40,38,16,0,1,1
38,39,16,0,1,1
39,39,16,0,1,1
40,39,16,0,1,1
41,39,16,0,1,1
42,39,16,0,1,1
38,40,16,0,1,1
39,40,16,0,1,1
40,40,16,0,1,1
41,40,16,0,1,1
42,40,16,0,1,1
40,41,16,0,1,1
41,41,16,0,1,1
42,41,16,0,1,1
40,42,16,0,1,1
41,42,16,0,1,1
40,43,16,0,1,1
40,44,16,0,1,1
40,45,16,0,1,1
41,45,16,0,1,1
41,46,16,0,1,1
42,46,16,0,1,1
42,47,16,0,1,1
43,47,16,0,1,1
42,48,16,0,1,1
38,35,17,0,1,1
37,36,17,0,1,1
38,36,17,0,1,1
37,37,17,0,1,1
38,37,17,0,1,1
39,37,17,0,1,1
37,38,17,0,1,1
38,38,17,0,1,1
39,38,17,0,1,1
40,38,17,0,1,1
41,38,17,0,1,1
42,38,17,0,1,1
38,39,17,0,1,1
39,39,17,0,1,1
40,39,17,0,1,1
41,39,17,0,1,1
42,39,17,0,1,1
38,40,17,0,1,1
39,40,17,0,1,1
40,40,17,0,1,1
41,40,17,0,1,1
42,40,17,0,1,1
38,41,17,0,1,1
39,41,17,0,1,1
40,41,17,0,1,1
41,41,17,0,1,1
42,41,17,0,1,1
39,42,17,0,1,1
40,42,17,0,1,1
41,42,17,0,1,1
40,43,17,0,1,1
39,44,17,0,1,1
40,44,17,0,1,1
40,45,17,0,1,1
41,45,17,0,1,1
41,46,17,0,1,1
42,46,17,0,1,1
42,47,17,0,1,1
43,47,17,0,1,1
42,48,17,0,1,1
38,35,18,0,1,1
37,36,18,0,1,1
38,36,18,0,1,1
37,37,18,0,1,1
38,37,18,0,1,1
39,37,18,0,1,1
37,38,18,0,1,1
38,38,18,0,1,1
39,38,18,0,1,1
40,38,18,0,1,1
41,38,18,0,1,1
42,38,18,0,1,1
37,39,18,0,1,1
38,39,18,0,1,1
39,39,18,0,1,1
40,39,18,0,1,1
41,39,18,0,1,1
42,39,18,0,1,1
38,40,18,0,1,1
39,40,18,0,1,1
40,40,18,0,1,1
41,40,18,0,1,1
42,40,18,0,1,1
38,41,18,0,1,1
39,41,18,0,1,1
40,41,18,0,1,1
41,41,18,0,1,1
42,41,18,0,1,1
38,42,18,0,1,1
39,42,18,0,1,1
40,42,18,0,1,1
41,42,18,0,1,1
39,43,18,0,1,1
40,43,18,0,1,1
40,44,18,0,1,1
40,45,18,0,1,1
41,45,18,0,1,1
41,46,18,0,1,1
42,46,18,0,1,1
42,47,18,0,1,1
42,48,18,0,1,1
38,35,19,0,1,1
37,36,19,0,1,1
38,36,19,0,1,1
35,37,19,0,1,1
36,37,19,0,1,1
37,37,19,0,1,1
38,37,19,0,1,1
39,37,19,0,1,1
40,37,19,0,1,1
36,38,19,0,1,1
37,38,19,0,1,1
38,38,19,0,1,1
39,38,19,0,1,1
40,38,19,0,1,1
41,38,19,0,1,1
42,38,19,0,1,1
37,39,19,0,1,1
38,39,19,0,1,1
39,39,19,0,1,1
40,39,19,0,1,1
41,39,19,0,1,1
42,39,19,0,1,1
37,40,19,0,1,1
38,40,19,0,1,1
39,40,19,0,1,1
40,40,19,0,1,1
41,40,19,0,1,1
42,40,19,0,1,1
38,41,19,0,1,1
39,41,19,0,1,1
40,41,19,0,1,1
41,41,19,0,1,1
42,41,19,0,1,1
39,42,19,0,1,1
40,42,19,0,1,1
41,42,19,0,1,1
38,43,19,0,1,1
39,43,19,0,1,1
40,43,19,0,1,1
39,44,19,0,1,1
40,44,19,0,1,1
40,45,19,0,1,1
41,45,19,0,1,1
42,46,19,0,1,1
43,46,19,0,1,1
42,47,19,0,1,1
42,48,19,0,1,1
38,35,20,0,1,1
37,36,20,0,1,1
38,36,20,0,1,1
36,37,20,0,1,1
37,37,20,0,1,1
38,37,20,0,1,1
39,37,20,0,1,1
40,37,20,0,1,1
35,38,20,0,1,1
36,38,20,0,1,1
37,38,20,0,1,1
38,38,20,0,1,1
39,38,20,0,1,1
40,38,20,0,1,1
41,38,20,0,1,1
42,38,20,0,1,1
36,39,20,0,1,1
37,39,20,0,1,1
38,39,20,0,1,1
39,39,20,0,1,1
40,39,20,0,1,1
41,39,20,0,1,1
42,39,20,0,1,1
37,40,20,0,1,1
38,40,20,0,1,1
39,40,20,0,1,1
40,40,20,0,1,1
41,40,20,0,1,1
42,40,20,0,1,1
37,41,20,0,1,1
38,41,20,0,1,1
39,41,20,0,1,1
40,41,20,0,1,1
41,41,20,0,1,1
42,41,20,0,1,1
38,42,20,0,1,1
39,42,20,0,1,1
40,42,20,0,1,1
41,42,20,0,1,1
39,43,20,0,1,1
40,43,20,0,1,1
39,44,20,0,1,1
40,44,20,0,1,1
40,45,20,0,1,1
41,45,20,0,1,1
42,46,20,0,1,1
43,46,20,0,1,1
42,47,20,0,1,1
42,48,20,0,1,1
38,35,21,0,1,1
34,36,21,0,1,1
35,36,21,0,1,1
36,36,21,0,1,1
37,36,21,0,1,1
38,36,21,0,1,1
39,36,21,0,1,1
35,37,21,0,1,1
36,37,21,0,1,1
37,37,21,0,1,1
38,37,21,0,1,1
39,37,21,0,1,1
40,37,21,0,1,1
36,38,21,0,1,1
37,38,21,0,1,1
38,38,21,0,1,1
39,38,21,0,1,1
40,38,21,0,1,1
41,38,21,0,1,1
42,38,21,0,1,1
35,39,21,0,1,1
36,39,21,0,1,1
37,39,21,0,1,1
38,39,21,0,1,1
39,39,21,0,1,1
40,39,21,0,1,1
41,39,21,0,1,1
42,39,21,0,1,1
36,40,21,0,1,1
37,40,21,0,1,1
38,40,21,0,1,1
39,40,21,0,1,1
40,40,21,0,1,1
41,40,21,0,1,1
42,40,21,0,1,1
37,41,21,0,1,1
38,41,21,0,1,1
39,41,21,0,1,1
40,41,21,0,1,1
41,41,21,0,1,1
42,41,21,0,1,1
37,42,21,0,1,1
38,42,21,0,1,1
39,42,21,0,1,1
40,42,21,0,1,1
41,42,21,0,1,1
38,43,21,0,1,1
39,43,21,0,1,1
40,43,21,0,1,1
39,44,21,0,1,1
40,44,21,0,1,1
41,45,21,0,1,1
42,45,21,0,1,1
42,46,21,0,1,1
43,46,21,0,1,1
42,47,21,0,1,1
37,35,22,0,1,1
38,35,22,0,1,1
34,36,22,0,1,1
35,36,22,0,1,1
36,36,22,0,1,1
37,36,22,0,1,1
38,36,22,0,1,1
39,36,22,0,1,1
34,37,22,0,1,1
35,37,22,0,1,1
36,37,22,0,1,1
37,37,22,0,1,1
38,37,22,0,1,1
39,37,22,0,1,1
40,37,22,0,1,1
35,38,22,0,1,1
36,38,22,0,1,1
37,38,22,0,1,1
38,38,22,0,1,1
39,38,22,0,1,1
40,38,22,0,1,1
41,38,22,0,1,1
42,38,22,0,1,1
36,39,22,0,1,1
37,39,22,0,1,1
38,39,22,0,1,1
39,39,22,0,1,1
40,39,22,0,1,1
41,39,22,0,1,1
42,39,22,0,1,1
35,40,22,0,1,1
36,40,22,0,1,1
37,40,22,0,1,1
38,40,22,0,1,1
39,40,22,0,1,1
40,40,22,0,1,1
41,40,22,0,1,1
42,40,22,0,1,1
36,41,22,0,1,1
37,41,22,0,1,1
38,41,22,0,1,1
39,41,22,0,1,1
40,41,22,0,1,1
41,41,22,0,1,1
42,41,22,0,1,1
37,42,22,0,1,1
38,42,22,0,1,1
39,42,22,0,1,1
40,42,22,0,1,1
41,42,22,0,1,1
38,43,22,0,1,1
39,43,22,0,1,1
40,43,22,0,1,1
40,44,22,0,1,1
41,44,22,0,1,1
41,45,22,0,1,1
42,45,22,0,1,1
42,46,22,0,1,1
37,35,23,0,1,1
38,35,23,0,1,1
35,36,23,0,1,1
36,36,23,0,1,1
37,36,23,0,1,1
38,36,23,0,1,1
39,36,23,0,1,1
34,37,23,0,1,1
35,37,23,0,1,1
36,37,23,0,1,1
